date;state_id;state_name;age_group;gender;vaccine;vaccination;vaccinations_administered_cumulative
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;1;3304
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;2;3109
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;3;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;AstraZeneca;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;1;61211
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;2;61574
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;3;44319
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;BioNTechPfizer;4+;4640
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Janssen;1;3385
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Janssen;2;103
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Janssen;3;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Janssen;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Moderna;1;2867
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Moderna;2;2794
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Moderna;3;681
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Moderna;4+;29
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Novavax;1;47
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Novavax;2;25
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Novavax;3;46
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Novavax;4+;10
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Sanofi Pasteur;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Valneva;1;5
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Valneva;2;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Valneva;3;6
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Male;Valneva;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;AstraZeneca;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;AstraZeneca;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;AstraZeneca;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;AstraZeneca;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;BioNTechPfizer;1;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;BioNTechPfizer;2;3
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;BioNTechPfizer;3;3
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;BioNTechPfizer;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Janssen;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Janssen;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Janssen;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Janssen;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Moderna;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Moderna;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Moderna;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Moderna;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Novavax;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Novavax;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Novavax;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Novavax;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Sanofi Pasteur;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Valneva;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Valneva;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Valneva;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;15-24;Other;Valneva;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;1;8592
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;2;8074
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;3;11
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;AstraZeneca;4+;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;1;58848
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;2;59756
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;3;48916
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;BioNTechPfizer;4+;8090
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Janssen;1;3786
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Janssen;2;157
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Janssen;3;11
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Janssen;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Moderna;1;4260
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Moderna;2;4329
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Moderna;3;3918
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Moderna;4+;111
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Novavax;1;81
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Novavax;2;50
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Novavax;3;75
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Novavax;4+;9
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Sanofi Pasteur;1;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Sanofi Pasteur;4+;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Valneva;1;12
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Valneva;2;13
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Valneva;3;6
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Female;Valneva;4+;10
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;1;7436
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;2;7060
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;3;9
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;AstraZeneca;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;1;57784
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;2;61304
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;3;49004
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;BioNTechPfizer;4+;6935
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Janssen;1;7022
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Janssen;2;217
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Janssen;3;18
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Janssen;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Moderna;1;7180
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Moderna;2;7417
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Moderna;3;5096
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Moderna;4+;131
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Novavax;1;84
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Novavax;2;69
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Novavax;3;58
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Novavax;4+;6
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Sanofi Pasteur;4+;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Valneva;1;9
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Valneva;2;11
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Valneva;3;5
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Male;Valneva;4+;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;AstraZeneca;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;AstraZeneca;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;AstraZeneca;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;AstraZeneca;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;BioNTechPfizer;1;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;BioNTechPfizer;2;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;BioNTechPfizer;3;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;BioNTechPfizer;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Janssen;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Janssen;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Janssen;3;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Janssen;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Moderna;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Moderna;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Moderna;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Moderna;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Novavax;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Novavax;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Novavax;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Novavax;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Sanofi Pasteur;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Valneva;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Valneva;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Valneva;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;25-34;Other;Valneva;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;1;10790
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;2;10206
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;3;10
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;AstraZeneca;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;1;67762
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;2;68758
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;3;55284
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;BioNTechPfizer;4+;12746
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Janssen;1;3778
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Janssen;2;209
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Janssen;3;18
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Janssen;4+;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Moderna;1;5334
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Moderna;2;5729
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Moderna;3;11542
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Moderna;4+;398
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Novavax;1;113
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Novavax;2;85
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Novavax;3;88
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Novavax;4+;20
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Sanofi Pasteur;4+;3
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Valneva;1;8
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Valneva;2;6
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Valneva;3;8
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Female;Valneva;4+;13
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;1;9060
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;2;8656
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;3;13
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;AstraZeneca;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;1;63955
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;2;66942
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;3;51020
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;BioNTechPfizer;4+;11247
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Janssen;1;6359
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Janssen;2;285
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Janssen;3;33
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Janssen;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Moderna;1;8100
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Moderna;2;8793
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Moderna;3;13811
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Moderna;4+;389
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Novavax;1;72
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Novavax;2;65
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Novavax;3;90
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Novavax;4+;17
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Sanofi Pasteur;4+;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Valneva;1;7
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Valneva;2;7
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Valneva;3;8
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Male;Valneva;4+;8
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;AstraZeneca;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;AstraZeneca;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;AstraZeneca;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;AstraZeneca;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;BioNTechPfizer;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;BioNTechPfizer;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;BioNTechPfizer;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;BioNTechPfizer;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Janssen;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Janssen;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Janssen;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Janssen;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Moderna;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Moderna;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Moderna;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Moderna;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Novavax;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Novavax;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Novavax;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Novavax;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Sanofi Pasteur;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Valneva;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Valneva;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Valneva;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;35-44;Other;Valneva;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;1;15785
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;2;15152
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;3;28
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;AstraZeneca;4+;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;1;78712
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;2;80093
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;3;70776
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;BioNTechPfizer;4+;22158
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Janssen;1;3937
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Janssen;2;284
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Janssen;3;39
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Janssen;4+;4
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Moderna;1;6035
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Moderna;2;6568
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Moderna;3;15774
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Moderna;4+;731
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Novavax;1;132
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Novavax;2;116
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Novavax;3;128
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Novavax;4+;37
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Sanofi Pasteur;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Valneva;1;22
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Valneva;2;23
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Valneva;3;18
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Female;Valneva;4+;31
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;1;11122
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;2;10678
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;3;28
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;AstraZeneca;4+;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;1;76315
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;2;79581
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;3;64953
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;BioNTechPfizer;4+;19781
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Janssen;1;6401
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Janssen;2;313
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Janssen;3;29
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Janssen;4+;1
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Moderna;1;8223
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Moderna;2;9187
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Moderna;3;17785
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Moderna;4+;727
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Novavax;1;99
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Novavax;2;95
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Novavax;3;121
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Novavax;4+;29
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Sanofi Pasteur;4+;2
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Valneva;1;13
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Valneva;2;11
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Valneva;3;15
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Male;Valneva;4+;27
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;AstraZeneca;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;AstraZeneca;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;AstraZeneca;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;AstraZeneca;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;BioNTechPfizer;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;BioNTechPfizer;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;BioNTechPfizer;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;BioNTechPfizer;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Janssen;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Janssen;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Janssen;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Janssen;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Moderna;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Moderna;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Moderna;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Moderna;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Novavax;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Novavax;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Novavax;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Novavax;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Sanofi Pasteur;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Sanofi Pasteur;2;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Sanofi Pasteur;3;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Sanofi Pasteur;4+;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Valneva;1;0
2023-05-17T23:59:59+02:00;3;Niederösterreich;45-54;Other;Valneva;2;0
